Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,barcelona-2024-25-home-jersey,Barcelona 2024/25 Home Jersey,FC Barcelona,"The official FC Barcelona 2024/25 Home Jersey. Engineered with ultra-breathable moisture-wicking fabric and styled to match the team's iconic vertical stripes. Perfect for matchdays at Camp Nou or streetwear styling. Originally $119.99, now 25% off at $89.99. Player customization options: Patch Only, Lamine Yamal #19, Raphinha #11. Patch options: Patch (Leave Patch Name At Checkout), No Patch.",published,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-1,,S,BARCELONA-2024-25-HOME-JERSEY-S,,FALSE,TRUE,,,,,,,,,,89.99,Size,S,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,barcelona-2024-25-home-jersey,Barcelona 2024/25 Home Jersey,FC Barcelona,"The official FC Barcelona 2024/25 Home Jersey. Engineered with ultra-breathable moisture-wicking fabric and styled to match the team's iconic vertical stripes. Perfect for matchdays at Camp Nou or streetwear styling. Originally $119.99, now 25% off at $89.99. Player customization options: Patch Only, Lamine Yamal #19, Raphinha #11. Patch options: Patch (Leave Patch Name At Checkout), No Patch.",published,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-1,,M,BARCELONA-2024-25-HOME-JERSEY-M,,FALSE,TRUE,,,,,,,,,,89.99,Size,M,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,barcelona-2024-25-home-jersey,Barcelona 2024/25 Home Jersey,FC Barcelona,"The official FC Barcelona 2024/25 Home Jersey. Engineered with ultra-breathable moisture-wicking fabric and styled to match the team's iconic vertical stripes. Perfect for matchdays at Camp Nou or streetwear styling. Originally $119.99, now 25% off at $89.99. Player customization options: Patch Only, Lamine Yamal #19, Raphinha #11. Patch options: Patch (Leave Patch Name At Checkout), No Patch.",published,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-1,,L,BARCELONA-2024-25-HOME-JERSEY-L,,FALSE,TRUE,,,,,,,,,,89.99,Size,L,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,barcelona-2024-25-home-jersey,Barcelona 2024/25 Home Jersey,FC Barcelona,"The official FC Barcelona 2024/25 Home Jersey. Engineered with ultra-breathable moisture-wicking fabric and styled to match the team's iconic vertical stripes. Perfect for matchdays at Camp Nou or streetwear styling. Originally $119.99, now 25% off at $89.99. Player customization options: Patch Only, Lamine Yamal #19, Raphinha #11. Patch options: Patch (Leave Patch Name At Checkout), No Patch.",published,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-1,,XL,BARCELONA-2024-25-HOME-JERSEY-XL,,FALSE,TRUE,,,,,,,,,,89.99,Size,XL,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,barcelona-2024-25-home-jersey,Barcelona 2024/25 Home Jersey,FC Barcelona,"The official FC Barcelona 2024/25 Home Jersey. Engineered with ultra-breathable moisture-wicking fabric and styled to match the team's iconic vertical stripes. Perfect for matchdays at Camp Nou or streetwear styling. Originally $119.99, now 25% off at $89.99. Player customization options: Patch Only, Lamine Yamal #19, Raphinha #11. Patch options: Patch (Leave Patch Name At Checkout), No Patch.",published,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-1,,2XL,BARCELONA-2024-25-HOME-JERSEY-2XL,,FALSE,TRUE,,,,,,,,,,89.99,Size,2XL,https://images.unsplash.com/photo-1580087256394-dc596e1c8f4f?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,ac-milan-2006-07-away-retro,AC Milan 2006/07 Away Retro,AC Milan,"Revisit the legendary 2006/07 season with this premium AC Milan Away Retro Jersey. Celebrating their historic Champions League victory in Athens, this jersey is a collector's dream with authentic gold accents and stitched detailing. Originally $99.99, now 25% off at $74.99. Player customization options: Patch Only, Kaká #22, Maldini #3, Pirlo #21. Patch options: UCL 7-Time Winners Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-2,,S,AC-MILAN-2006-07-AWAY-RETRO-S,,FALSE,TRUE,,,,,,,,,,74.99,Size,S,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1560272564-c83b66b1ad12?w=800&q=80
,ac-milan-2006-07-away-retro,AC Milan 2006/07 Away Retro,AC Milan,"Revisit the legendary 2006/07 season with this premium AC Milan Away Retro Jersey. Celebrating their historic Champions League victory in Athens, this jersey is a collector's dream with authentic gold accents and stitched detailing. Originally $99.99, now 25% off at $74.99. Player customization options: Patch Only, Kaká #22, Maldini #3, Pirlo #21. Patch options: UCL 7-Time Winners Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-2,,M,AC-MILAN-2006-07-AWAY-RETRO-M,,FALSE,TRUE,,,,,,,,,,74.99,Size,M,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1560272564-c83b66b1ad12?w=800&q=80
,ac-milan-2006-07-away-retro,AC Milan 2006/07 Away Retro,AC Milan,"Revisit the legendary 2006/07 season with this premium AC Milan Away Retro Jersey. Celebrating their historic Champions League victory in Athens, this jersey is a collector's dream with authentic gold accents and stitched detailing. Originally $99.99, now 25% off at $74.99. Player customization options: Patch Only, Kaká #22, Maldini #3, Pirlo #21. Patch options: UCL 7-Time Winners Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-2,,L,AC-MILAN-2006-07-AWAY-RETRO-L,,FALSE,TRUE,,,,,,,,,,74.99,Size,L,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1560272564-c83b66b1ad12?w=800&q=80
,ac-milan-2006-07-away-retro,AC Milan 2006/07 Away Retro,AC Milan,"Revisit the legendary 2006/07 season with this premium AC Milan Away Retro Jersey. Celebrating their historic Champions League victory in Athens, this jersey is a collector's dream with authentic gold accents and stitched detailing. Originally $99.99, now 25% off at $74.99. Player customization options: Patch Only, Kaká #22, Maldini #3, Pirlo #21. Patch options: UCL 7-Time Winners Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-2,,XL,AC-MILAN-2006-07-AWAY-RETRO-XL,,FALSE,TRUE,,,,,,,,,,74.99,Size,XL,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1560272564-c83b66b1ad12?w=800&q=80
,ac-milan-2006-07-away-retro,AC Milan 2006/07 Away Retro,AC Milan,"Revisit the legendary 2006/07 season with this premium AC Milan Away Retro Jersey. Celebrating their historic Champions League victory in Athens, this jersey is a collector's dream with authentic gold accents and stitched detailing. Originally $99.99, now 25% off at $74.99. Player customization options: Patch Only, Kaká #22, Maldini #3, Pirlo #21. Patch options: UCL 7-Time Winners Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-2,,2XL,AC-MILAN-2006-07-AWAY-RETRO-2XL,,FALSE,TRUE,,,,,,,,,,74.99,Size,2XL,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1560272564-c83b66b1ad12?w=800&q=80
